userId,first_name,last_name,address,city,state,post,phone,email,username,password,category1,category2,category3,category4,category5,category6,category7,category8
485,Desmond,Amuso,79 Runamuck Pl,Caparra,NS,2429,02-1706-8506,desmond@hotmail.com,Desmond,Desmond,0.219738771,0.088699931,0.344727666,0.506180501,0.370668917,0.719658427,0.52114376,0.992404363
486,Trina,Bakey,31 Guilford Rd #7904,Duaringa,QL,4712,07-5922-1983,tbakey@bakey.com.au,Trina,Trina,0.957230834,0.399880944,0.206960251,0.574847894,0.245561019,0.032269778,0.660907608,0.596161871
487,Ramonita,Picotte,504 Steve Dr,Weston,NS,2326,02-4360-8467,ramonita_picotte@yahoo.com,Ramonita,Ramonita,0.700208487,0.489511724,0.375366098,0.658899802,0.833296113,0.428151224,0.131492649,0.394101773
488,Temeka,Bodine,407 E 57th Ave,Clunes,NS,2480,02-2581-7479,temeka.bodine@gmail.com,Temeka,Temeka,0.237331986,0.963041729,0.207216049,0.176760745,0.059217038,0.802927884,0.941339899,0.391391023
489,Bea,Iida,72 W Ripley Ave,Oakey,QL,4401,07-6984-9278,bea_iida@iida.net.au,Bea,Bea,0.256244328,0.845226648,0.190587246,0.988549265,0.919983994,0.830139371,0.398639654,0.215210647
490,Soledad,Mockus,75 Elm Rd #1190,Barton,AC,2600,02-1291-8182,soledad_mockus@yahoo.com,Soledad,Soledad,0.519383474,0.795205418,0.287982314,0.47191914,0.837764611,0.832878304,0.99481855,0.931143526
491,Margurite,Okon,32 Broadway St,Lanena,TA,7275,03-9721-7313,margurite.okon@hotmail.com,Margurite,Margurite,0.270573172,0.154288384,0.359087566,0.356265883,0.71272624,0.72514165,0.624404048,0.978439249
492,Artie,Saine,41 Washington Blvd,Cora Lynn,VI,3814,03-3457-2524,artie_saine@yahoo.com,Artie,Artie,0.48582074,0.354108509,0.104453871,0.654206498,0.793178029,0.720970843,0.914613737,0.450173536
493,Major,Studwell,5 Buford Hwy Ne #3,Allora,QL,4362,07-1377-6898,major@gmail.com,Major,Major,0.533481849,0.77313839,0.169075486,0.295809235,0.87837225,0.931381816,0.380758893,0.285475544
494,Veronika,Buchauer,6 Flex Ave,Willow Tree,NS,2339,02-4202-5191,veronika.buchauer@buchauer.net.au,Veronika,Veronika,0.886262096,0.861483463,0.252407289,0.190416761,0.950007074,0.267095481,0.010044289,0.195676793
495,Christene,Cisney,21058 Massillon Rd,Keilor Downs,VI,3038,03-3630-2467,christene@hotmail.com,Christene,Christene,0.980687332,0.512941139,0.911556793,0.228574068,0.567760324,0.55997415,0.05509693,0.995907215
496,Miles,Feldner,28465 Downey Ave #4238,Barringun,QL,4490,07-8561-5894,miles@hotmail.com,Miles,Miles,0.485030529,0.831723529,0.564711962,0.622061213,0.308103646,0.838075749,0.640606381,0.223470026
497,Julio,Mikel,2803 N Catalina Ave,Pilliga,NS,2388,02-6995-9902,julio.mikel@mikel.net.au,Julio,Julio,0.140758942,0.3320394,0.560202436,0.2105098,0.771002799,0.596295237,0.64057362,0.9098584
498,Aide,Ghera,22 Livingston Ave,Rhodes,NS,2138,02-3738-7508,aide.ghera@ghera.com.au,Aide,Aide,0.467451757,0.657537185,0.043762197,0.820122447,0.540254278,0.217802195,0.172456653,0.734648451
499,Noelia,Brackett,403 Conn Valley Rd,Castletown,WA,6450,08-3773-3770,noelia@brackett.net.au,Noelia,Noelia,0.16478081,0.931854682,0.805518506,0.638795938,0.622964257,0.156898195,0.00601889,0.787214472
500,Lenora,Delacruz,5400 Market St,Turill,NS,2850,02-7862-5151,lenora@delacruz.net.au,Lenora,Lenora,0.045378971,0.852021625,0.139123129,0.757381808,0.827704328,0.860892962,0.723708315,0.613718728
